track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness
1OjmLuc3Kf34WcEAasCjsO,"Middle of Things, Beautiful Wife (feat. Xavier Omär))",2,Sango,7e3FtKBIPLrIVm8g1FJMVg,"['abstract beats', 'alternative r&b', 'indie soul']",2013-07-23,0,80.521,0.0858,0,222000,0.377,0.0757,0.0919,0.334,0.0756,0.00182
5axG3B0dieMfTcep2N8Fha,I Swear,1,All-4-One,1B8ySGDAiXTCvnJNH4HSCG,"['boy band', 'contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",2013-02-20,0,81.857,0.246,1,261187,0.251,0.0323,0.122,0.482,0.101,0.0
0zOD30TPDwjfECV1kkUkOm,Ghetto,2,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2013-01-01,1,122.152,0.0247,0,313253,0.631,0.326,0.296,0.611,0.246,0.0
2lSIsVvagtbcgKRgHGRqrM,Wild Bitches,1,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",2013-07-01,1,128.992,0.109,0,215827,0.521,0.0565,0.195,0.661,0.123,0.0
3xse9bBOH5VJHjgljFn7xx,Relax with Me,1,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",2013-07-01,1,158.914,0.219,1,167467,0.611,0.0529,0.697,0.856,0.0837,0.0
5OL0HH0rTsiJNAMWonCF8F,You Changed,3,Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2013-01-01,0,89.979,0.355,1,236640,0.721,0.186,0.553,0.505,0.107,3.67e-06
6svBgFCnXYst3N8OJJ1XAB,Very Good,1,Block B,4RnezwRV7VBJUCI1S0AE5u,"['k-pop', 'k-pop boy group', 'korean r&b']",2013-10-02,0,135.988,0.0111,1,200000,0.65,0.0562,0.788,0.911,0.229,0.0
70tw9q994ypHb16M4Thnod,Time Will Tell,1,Blood Orange,6LEeAFiJF8OuPx747e1wxR,"['alternative r&b', 'art pop', 'chillwave', 'escape room', 'indie soul', 'metropopolis']",2013-11-18,0,93.958,0.0615,1,338520,0.628,0.0735,0.551,0.767,0.133,0.000105
4bJRJBsiEyQ5vcowejshJC,Meant to Be,1,TLC,0TImkz4nPqjegtVSMZnMRq,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",2013-10-15,0,95.996,0.0991,1,208440,0.732,0.0285,0.567,0.586,0.0728,3.97e-06
2hEQRGEAx4YKGh0Kg7djab,Creep,1,Daniela Andrade,0WfaItAbs4vlgIA1cuqGtJ,"['canadian contemporary r&b', 'folk-pop']",2013-04-04,0,74.866,0.812,1,214000,0.505,0.03,0.158,0.198,0.139,1.41e-05
1G2Ya2ubnlS7xFfs1CfY3j,Made to Love,1,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",2013-08-30,0,107.006,0.0348,0,240347,0.607,0.0285,0.359,0.639,0.0927,0.00785
0AHJWgA2mLYz2iFVwbCeod,Chosen,1,Blood Orange,6LEeAFiJF8OuPx747e1wxR,"['alternative r&b', 'art pop', 'chillwave', 'escape room', 'indie soul', 'metropopolis']",2013-11-18,0,172.041,0.023,1,404480,0.57,0.0766,0.19,0.845,0.113,0.0845
36VbjASlQ63pjoZnjp58Ok,Something's Goin On,1,Universal Nubian Vocies,4ZuqiVYSFnfADjvti7Q2qF,['contemporary r&b'],2013-10-19,0,127.243,0.0384,0,340349,0.666,0.0443,0.657,0.423,0.298,0.0
6KGp8jjoVj7SVzb1pMmuoM,Clean This House,1,Isaac Carree,2bTfKyEM0bSDqmDcZybqzH,"['gospel', 'gospel r&b']",2013-06-25,0,115.994,0.317,1,318806,0.679,0.0411,0.396,0.595,0.107,0.0
6HXtm1GNMRYMP5PjE6hY8r,Pretty Wings,1,Maxwell,2AOt5htsbtyaHd5Eq3kl3j,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",2013-06-24,0,115.152,0.135,1,256160,0.629,0.138,0.57,0.481,0.0786,0.0
136SnNOBqkCzra05ZW9U1n,Dirty Laundry,1,Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2013-01-01,1,119.968,0.186,0,329987,0.677,0.0657,0.68,0.452,0.0861,1.76e-05
2dOGYtojJQzZcApzYmmb6I,Bad (feat. Rihanna) - Remix,2,Wale,67nwj3Y5sZQLl72VNUHEYE,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2013-06-03,1,114.038,0.307,0,238827,0.807,0.0748,0.447,0.702,0.111,0.0
0yIUV22RiuBmcdPQHIFNsX,Sunset (feat. Yuna Zarai),2,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2013-09-20,0,165.968,0.206,0,245773,0.681,0.0597,0.636,0.511,0.159,0.251
4rRjuNNUJKryqqTnL5wJtg,Leave Me Alone (feat. Erykah Badu),1,RC & The Gritz,7FaQi3otcN7fUOHr8ODW8d,['neo r&b'],2013-11-26,0,89.032,0.0274,1,286640,0.718,0.0567,0.78,0.434,0.0876,0.158
7jzjN8awsBYLjFqlsSCJ1j,Overdose,1,Ciara,2NdeV5rLm47xAvogXrYhJX,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2013-07-05,0,106.977,0.0091,1,227040,0.768,0.0303,0.794,0.695,0.058,0.00508
6M6VhzTJLT9loondGYVzR0,Can't Raise a Man,1,K. Michelle,2retT7MFwHDVTeGKDdybEx,"['hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",2013-08-13,0,151.801,0.0233,1,208040,0.623,0.0641,0.182,0.677,0.0723,0.0
3YfovjrAI1m5Y5kprgEXcm,The Worst,1,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2013-01-01,0,93.583,0.25,0,255467,0.504,0.0669,0.12,0.406,0.121,1.96e-06
3dTwLV3pAQ3OhEKPVG42fx,Ready,2,Fabolous,0YWxKQj2Go9CGHCp77UOyy,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",2013-01-01,1,150.006,0.37,0,239947,0.585,0.193,0.301,0.62,0.123,0.0
1MgxDe2vrgoaro1aSISKm2,Hejira - Live,1,Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,"['canadian singer-songwriter', 'folk', 'folk rock', 'indie r&b', 'singer-songwriter']",2013-01-01,0,88.59,0.749,1,400840,0.331,0.0316,0.246,0.369,0.953,0.0
0lUt61v9PK6Qrl0GjkTXAw,Worthy,1,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,['uk contemporary r&b'],2013-04-26,0,120.057,0.703,0,197701,0.672,0.0298,0.362,0.483,0.115,7.38e-06
65YUjU1RCMobliXwXtfpzA,No Scrubs,1,TLC,0TImkz4nPqjegtVSMZnMRq,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",2013-10-15,0,92.901,0.0552,0,216907,0.799,0.126,0.548,0.633,0.0595,0.0
4ipQMswAdmanJyyFDOUYf5,Papi Pacify,1,FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,"['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'escape room', 'experimental r&b', 'pop', 'trip hop']",2013-09-17,0,109.379,0.0685,0,293910,0.478,0.0947,0.201,0.602,0.198,0.0273
50YZQsqoTXoPHd1YmZyBID,Devil May Cry - From “The Hunger Games: Catching Fire” Soundtrack,1,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",2013-01-01,0,97.913,0.258,0,323760,0.496,0.0268,0.188,0.53,0.119,3.64e-05
5LRvd4pqjAoxrRjrqyTizZ,Drinking and Driving,1,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2013-11-11,0,93.563,0.143,0,234960,0.353,0.183,0.35,0.704,0.447,1.81e-06
3jYReZPW0zILbnEAzas2qK,Pieces,1,Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",2013-09-03,0,132.81,0.16,1,219173,0.593,0.0579,0.556,0.735,0.0857,0.0
69yzAclRgnXMGbyVIMdxXk,Shadow Dance,1,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2013-09-20,0,120.137,0.139,0,238280,0.708,0.0395,0.533,0.186,0.105,9.67e-05
2cXHGk1xgwKBghFTBTYQJ5,"From Home, to Work, and Back..",1,Tall Black Guy,2bz6GlqjAN5fTFWvy0rmSP,"['bass trip', 'indie jazz', 'indie soul', 'neo r&b']",2013-05-20,0,94.565,0.0841,0,173440,0.671,0.116,0.102,0.621,0.116,0.377
6nyZQ82OI0OujbbFpo3e0K,All of Me - Live from Spotify Milan,1,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",2013-11-22,0,133.237,0.833,1,291960,0.505,0.0439,0.383,0.15,0.0988,0.0
5ZJWZkSQK2cMpFJFw0t9Y0,The World It Softly Lulls,1,Hiatus Kaiyote,43JlwunhXm1oqdKyOa2Z9Y,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",2013-07-12,0,101.382,0.115,1,175987,0.828,0.0656,0.495,0.49,0.078,0.395
0hihs6rrk3eL2iRS0xzmpX,Better (feat. Shana Tucker & Eric Roberson),3,The Foreign Exchange,60R4M19QBXvs0gO4IL6CpS,"['alternative hip hop', 'hip hop', 'neo r&b', 'neo soul', 'north carolina hip hop']",2013-09-24,0,93.498,0.0778,1,298871,0.51,0.13,0.646,0.591,0.0943,0.00133
7spQoEgL0sf2YVbsgbFaoA,Selfish,1,Jordan Rakei,24icoQNJSEWNu3XvqKBR68,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b', 'soul']",2013-09-26,0,130.033,0.021,1,296986,0.855,0.0611,0.483,0.522,0.0653,8.6e-05
2iR4oHXi5qsb17b0KHVpon,Chamakay,1,Blood Orange,6LEeAFiJF8OuPx747e1wxR,"['alternative r&b', 'art pop', 'chillwave', 'escape room', 'indie soul', 'metropopolis']",2013-11-18,0,110.014,0.0739,1,260107,0.762,0.0403,0.339,0.627,0.0965,0.000358
6IgD1x4l46OVSkfzfUw0fO,Plato's Cave,1,Stoop Kids,1Rxe2OboMb1Bx2n49182AJ,"['indie r&b', 'new orleans indie']",2013-03-03,1,134.993,0.808,1,245333,0.654,0.0719,0.495,0.563,0.136,0.00494
4DXFCM6L3fURlro5qtvGB4,Boomerang,1,Lyfe Jennings,33C3ByGk9NCrjTIXr6npqf,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-10-08,0,73.992,0.056,0,248653,0.565,0.0454,0.424,0.588,0.111,0.0
5RlciRfZzBAlwZ1dyB93yF,nEXt,1,Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",2013-12-03,0,160.035,0.0504,1,251640,0.673,0.0794,0.523,0.454,0.0832,0.0338
0Z0YvJ9bUMqYsEfMMrcQJD,Knock it Off,1,K-Ci & JoJo,05RZIdfz59ZW2FvFuwnmNK,"['contemporary r&b', 'dance pop', 'hip pop', 'quiet storm', 'r&b', 'urban contemporary']",2013-09-30,0,85.004,0.133,0,229573,0.779,0.173,0.714,0.612,0.344,0.0
3V82sal4Jv8jwkJ3T9YODe,Body Party (Remix) (feat. Future & B.o.B),3,Ciara,2NdeV5rLm47xAvogXrYhJX,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2013-05-31,0,133.925,0.0164,1,238680,0.726,0.109,0.257,0.689,0.131,3.1e-06
1DNGsVgzymmZVaN5pyGoeH,80 In A 30,3,Avant,0AunegKKH2ys98aLxq8G1A,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-01-01,0,74.803,0.282,0,224440,0.667,0.0632,0.441,0.513,0.297,0.0
15JFs1LvWaN5MeymSBxaO1,Crazy In Love - Kid Koala Version,2,Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",2013-01-01,0,105.014,0.44,1,188453,0.813,0.167,0.519,0.784,0.0628,5.32e-06
2VxlGxgtXBZViTR92zAwhV,Beware,3,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2013-01-01,0,96.9,0.193,1,235200,0.771,0.181,0.0846,0.544,0.457,4.92e-06
5wq2DdAb4pCXQXoLAoH9rQ,Low-Key (feat. Raw Smoov),2,Baby Bash,12PSlydMSjEHzSCj9X5qv7,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",2013-12-17,1,97.031,0.00364,1,199430,0.714,0.0529,0.343,0.698,0.1,0.0
0M1SmRsFdGbZPhUR7p7QpC,Water Me,1,FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,"['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'escape room', 'experimental r&b', 'pop', 'trip hop']",2013-09-17,0,120.261,0.653,0,204737,0.474,0.0978,0.195,0.453,0.142,0.0425
0JEDzu6XnOIocY6u2zhe5K,As Time Goes By,1,Phora,5XDJlfdfbGNJrOJJNxTcdq,"['deep underground hip hop', 'oc rap', 'pop r&b', 'r&b']",2013-11-03,1,84.052,0.848,0,245272,0.478,0.193,0.301,0.66,0.325,0.00526
391kBVgWlD59gWONz2IRWF,Yeah 3x,1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b']",2013-06-24,0,129.932,0.000363,0,241667,0.698,0.046,0.705,0.888,0.0915,0.0
39mtgwTcAPL6D1EUBIG381,Prettiest Girl,1,Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",2013-09-03,0,153.293,0.5,1,249840,0.492,0.188,0.372,0.616,0.102,0.0
5VkXREbyoEoNSiLusGU73J,Play,1,Snow Tha Product,3p3jPcp8b7WL9XYj4xlsWj,"['alternative r&b', 'rap latina', 'trap queen']",2013-11-25,1,142.046,0.00334,1,204775,0.632,0.213,0.503,0.91,0.262,0.0
5GZWG4NbneAc9sGVCtqGO3,Clappers (feat. Nicki Minaj & Juicy J),3,Wale,67nwj3Y5sZQLl72VNUHEYE,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2013-06-25,1,137.984,0.00135,1,317140,0.742,0.036,0.748,0.925,0.182,5.18e-06
26H1cVKMSSg12mKF1vjrAy,You’re My Everything,3,Robert Glasper,5cM1PvItlR21WUyBnsdMcn,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']",2013-01-01,0,88.068,0.664,1,259880,0.415,0.0704,0.263,0.591,0.14,3.35e-05
750vuAyjSZGt53r570s8ML,As,2,Marsha Ambrosius,46VWDbmWmzvPBTmkSr25gM,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-10-25,0,129.759,0.673,1,331133,0.376,0.0303,0.169,0.343,0.198,0.0
4XxFeG5RCiUUMEA2Hr0MXL,Stay Ready (What A Life),2,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2013-01-01,0,82.647,0.444,0,382720,0.346,0.298,0.325,0.493,0.126,0.00402
0pSX92SCM8uW0YmDHQYrwy,My Love Is All I Have,1,Charlie Wilson,6CxZzQFUTM6AzgluGwtq5w,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2013,0,128.614,0.192,1,215373,0.463,0.0609,0.418,0.681,0.0869,0.0
5kzruPQIvdiTMKi4Rubb2H,MILF,3,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2013-01-01,1,144.116,0.0122,1,262107,0.514,0.391,0.766,0.861,0.619,5.58e-06
2YhBJbeXBz2VsthtV5O4bY,Nothing Is Stopping You,1,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2013-01-01,1,139.914,0.0842,1,303280,0.724,0.176,0.209,0.606,0.219,0.0
6aOfJ4YJy6CNo9AuUYVwxZ,Number One - Live,1,Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,"['canadian singer-songwriter', 'folk', 'folk rock', 'indie r&b', 'singer-songwriter']",2013-01-01,0,144.717,0.61,1,199529,0.525,0.0493,0.591,0.564,0.726,2.86e-05
0Cn4UhpHhgf88eWaS9nn5u,Uncle ACE,1,Blood Orange,6LEeAFiJF8OuPx747e1wxR,"['alternative r&b', 'art pop', 'chillwave', 'escape room', 'indie soul', 'metropopolis']",2013-11-18,0,112.977,0.0639,1,256693,0.742,0.0428,0.742,0.945,0.131,0.165
5JXiWu9sTkRyOEyC1OQeJM,It Might Be You,1,Kai,07cXXY7NDK9oWLUvPfUVvx,['contemporary r&b'],2013-07-30,0,88.032,0.595,1,260507,0.848,0.0366,0.655,0.449,0.165,6.39e-05
08o9yCplgxLM11ymhvkbl8,Mobius Streak,1,Hiatus Kaiyote,43JlwunhXm1oqdKyOa2Z9Y,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",2013-07-12,0,131.966,0.283,1,359387,0.314,0.0728,0.168,0.734,0.151,0.000495
3yMrWQNmid5H5Hrqko6lTL,Roses Dipped In Gold,1,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,"['etherpop', 'pop', 'r&b']",2013-04-15,0,104.04,0.882,1,258508,0.606,0.0311,0.176,0.242,0.141,0.0507
5WPMA58wFC6t0RkeTdOQHm,Afraid,1,Amel Larrieux,4hVcxmC7igpot32EzQf7IR,"['neo soul', 'r&b', 'urban contemporary']",2013-10-22,0,101.167,0.157,1,285228,0.653,0.159,0.728,0.835,0.251,0.0
5zDQlhcJ5KOoXeSMGwiuJY,Give It 2 U,2,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-01-01,1,127.076,0.101,0,229667,0.672,0.0693,0.58,0.827,0.16,0.0
0cFL8RS4URwMCpEqgfln6A,Nobody Knows,1,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2013-01-01,1,132.049,0.697,1,251440,0.601,0.05,0.648,0.625,0.338,0.0
5qUVhzdUJr0j6zSIL3y5Ac,Dealing (feat. Lalah Hathaway),2,Eric Roberson,2ewAU3d4El7WSIxWUJaZJn,"['neo soul', 'r&b', 'urban contemporary']",2013-01-10,0,72.146,0.157,0,242667,0.512,0.0612,0.436,0.475,0.243,1.93e-06
2td99R0I5DY3045482Yz3o,Ultraviolet,1,FKA twigs,6nB0iY1cjSY1KyhYyuIIKH,"['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'escape room', 'experimental r&b', 'pop', 'trip hop']",2013-09-17,0,113.376,0.0238,1,187115,0.496,0.0735,0.272,0.575,0.115,0.0453
03YrTPLMgGXQOlKTTBwgiO,Open Your Eyes,1,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",2013-08-30,0,97.046,0.576,1,186800,0.663,0.0287,0.611,0.699,0.237,6.06e-06
4a240k9KLePPa6QfGX6fXj,Calls,2,Robert Glasper,5cM1PvItlR21WUyBnsdMcn,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']",2013-01-01,0,152.122,0.781,1,342280,0.661,0.182,0.247,0.483,0.0931,0.00458
0geNERhyAP47qUaTaRz2o0,On the Line,1,Blood Orange,6LEeAFiJF8OuPx747e1wxR,"['alternative r&b', 'art pop', 'chillwave', 'escape room', 'indie soul', 'metropopolis']",2013-11-18,0,120.026,0.187,1,307280,0.775,0.0371,0.434,0.487,0.116,0.0167
7uDPmBmZ2Tv3SfeqLyJ12Q,Sure Thing - Spotify Sessions,1,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2013-07-02,0,138.134,0.6,0,192187,0.613,0.101,0.413,0.47,0.796,0.0
3YKEAKFs6FBjAAolCIFOsv,Imagine Me,1,Alexis Spight,60TmfPS3h98rLg7M2nTmlX,['gospel r&b'],2013-03-12,0,172.232,0.101,1,209673,0.573,0.273,0.711,0.714,0.318,0.000117
7gVXCurvPoK4IlaoKdmZJX,Don't Forget About Me,1,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2013-01-01,1,139.91,0.00548,1,236893,0.584,0.0991,0.16,0.582,0.208,0.0
14u0zLm6T13VV72Gggpll8,Love & Pain (Kaytranada Remix),1,JMSN,6HCkJzbswOIc7Qc5TJ1n5l,"['alternative r&b', 'indie soul']",2013-01-01,0,120.01,0.00655,1,288027,0.841,0.315,0.435,0.337,0.0729,0.000257
56srmLWNnQcMI7LpzyCNgR,Brown Eyes,1,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",2013-01-29,0,116.019,0.246,1,273867,0.546,0.0445,0.309,0.581,0.0841,0.0
15ZnG76XwpX1u2G184YmNr,You Dont Even Know (feat. Tay Walker),2,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2013-09-20,0,117.994,0.0355,1,297813,0.566,0.027,0.111,0.465,0.348,0.000367
0YRRMpIFFuFf2Cq67s0fpm,But God,2,Isaac Carree,2bTfKyEM0bSDqmDcZybqzH,"['gospel', 'gospel r&b']",2013-06-25,0,139.566,0.135,1,263827,0.62,0.31,0.644,0.681,0.113,0.0
6fjHjD6Fpe0eCWsv18aCqd,Bank Head (Extended) (Prod. Kingdom),1,Kelela,1U0sIzpRtDkvu1hXXzxh60,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie soul', 'pop', 'r&b']",2013-10-01,0,134.996,0.116,1,302341,0.743,0.0655,0.58,0.784,0.0721,0.115
1jhrjM26NnMt9iSD7pllmP,It Won't Stop,2,Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",2013-05-22,0,120.009,0.0113,0,258855,0.692,0.0445,0.205,0.573,0.145,0.0688
1qWnNQKd67WhS3GONoapyx,Pupil | The Patience,1,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2013-09-20,0,139.99,0.129,1,494653,0.403,0.0301,0.219,0.493,0.18,0.062
4c1gGIl0A4G42Du07h9hQo,Towers Of Tokyo,2,Elijah Blake,65OtBLtkrifQrdTlKI90IR,"['pop r&b', 'r&b', 'trap soul']",2013-12-12,1,85.166,0.242,1,251750,0.585,0.086,0.599,0.603,0.113,0.0
1fVR9dPEKupLaKkUhXjDlM,My Life,1,Adrian Marcel,0tqGegfp4LA38TZ807OdzM,['pop r&b'],2013-01-01,1,69.928,0.0166,0,251213,0.709,0.0738,0.651,0.41,0.0947,0.0
4TmdRHIy8TBXvah9FjaqjZ,A Mother's Prayer,1,K. Michelle,2retT7MFwHDVTeGKDdybEx,"['hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",2013-08-13,0,130.7,0.695,1,237840,0.434,0.0327,0.332,0.31,0.115,0.0
6GJz6J9dnblGe1Q66bF5gU,Sea Salt,1,Quadron,3GhVFlFT3pagjVkslQPqoJ,['scandinavian r&b'],2013-05-31,0,74.992,0.816,1,188560,0.789,0.0818,0.638,0.59,0.104,0.0186
7dZ1wGmF44ga4fMiS1iyBR,Blurred Lines - Will Sparks Remix,4,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-01-01,0,127.993,0.15,0,308147,0.844,0.232,0.857,0.813,0.279,1.03e-05
5jFKzEjciQMlXijpELX5vh,I Will Follow You into the Dark,1,Daniela Andrade,0WfaItAbs4vlgIA1cuqGtJ,"['canadian contemporary r&b', 'folk-pop']",2013-04-04,0,108.848,0.801,1,203500,0.487,0.0326,0.404,0.322,0.11,0.0
2IC0cKlmDwsgmi1zlVDbQk,Irie (feat. Wiz Khalifa),2,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2013-07-30,1,129.937,0.368,0,225254,0.793,0.0455,0.73,0.648,0.194,0.0
1Mcvh7MbbjIoU6JYqSHq0l,Blurred Lines,3,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",2013-01-01,0,119.993,0.00334,1,263827,0.853,0.0411,0.843,0.599,0.0759,7.93e-06
0RjKCKF07ZHCUqTjR2KHLG,Hot Sugar,1,Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",2013-09-03,0,130.005,0.000126,1,213053,0.724,0.0564,0.533,0.835,0.0645,0.000183
1xbRwrcVmD4RWMKXX6ZLwW,"Partners in Crime, Pt. 2",1,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']",2013-09-20,0,149.636,0.101,1,325400,0.567,0.0526,0.601,0.533,0.0787,0.00015
